region,component,metric_suffix,metric_title,mean_col,slope,intercept,rvalue,r2,pvalue,stderr,n
FC1,P200,peak_amp_roll_mean,Peak amplitude,P200_peak_amp_roll_mean,0.008704930877915951,6.171909163854448,0.18364402910172545,0.03372512942471538,0.1601538673730001,0.006118216772156909,60
FC1,N200,peak_amp_roll_mean,Peak amplitude,N200_peak_amp_roll_mean,-0.028864890156849968,-4.431507609663161,-0.5852948274122235,0.3425700349955045,9.029438179679171e-07,0.005250564208902651,60
FC1,P300,peak_amp_roll_mean,Peak amplitude,P300_peak_amp_roll_mean,0.010118175533122296,6.384166471944173,0.2586801200449244,0.0669154045064565,0.04596800468200767,0.004961187817814836,60
FC1,P50,peak_lat_ms_roll_mean,Peak latency,P50_peak_lat_ms_roll_mean,-0.015947846169240124,31.786400007566584,-0.18227099751846293,0.03322271653637552,0.16335608241116645,0.011296234238082627,60
FC1,N100,peak_lat_ms_roll_mean,Peak latency,N100_peak_lat_ms_roll_mean,-0.0666643873877003,98.93345292742804,-0.45745499432212966,0.2092650718302597,0.00023813504519963144,0.017015588873515293,60
FC1,P200,peak_lat_ms_roll_mean,Peak latency,P200_peak_lat_ms_roll_mean,0.009058324939798149,182.31726957643934,0.06336358718896498,0.004014944181453567,0.63053689271113,0.018733570282681647,60
FC1,N200,peak_lat_ms_roll_mean,Peak latency,N200_peak_lat_ms_roll_mean,0.022073085364320764,314.60764887257875,0.18063903059359598,0.03263045937379411,0.16722303341673675,0.015780968629477983,60
FC1,P300,peak_lat_ms_roll_mean,Peak latency,P300_peak_lat_ms_roll_mean,-0.06554348347424528,239.90907748604383,-0.24554590473828822,0.06029279133374451,0.05861856038948904,0.033976536563021076,60
FC2,P50,mean_amp_roll_mean,Mean amplitude,P50_mean_amp_roll_mean,-0.00701631045817091,0.42430036016418116,-0.17245425559906385,0.029740470274227247,0.18763048964387172,0.005262169625454773,60
FC2,N100,mean_amp_roll_mean,Mean amplitude,N100_mean_amp_roll_mean,0.01590043186747408,-3.560739076103119,0.40549822364151994,0.16442880937642812,0.0013081299409477506,0.004706496025221951,60
FC2,P200,mean_amp_roll_mean,Mean amplitude,P200_mean_amp_roll_mean,0.0029736525539655464,2.0782859662180324,0.11028916088533283,0.01216369900879083,0.4015318307726642,0.0035187295245316767,60
FC2,N200,mean_amp_roll_mean,Mean amplitude,N200_mean_amp_roll_mean,-0.016446951079985214,-0.27048597156871335,-0.40957104649483955,0.16774844212687803,0.00115562219208917,0.004810270116310164,60
FC2,P300,mean_amp_roll_mean,Mean amplitude,P300_mean_amp_roll_mean,-0.008172110276482378,0.09944597732498547,-0.20372730291780086,0.04150481395416139,0.11845473625623726,0.005156629798936512,60
FC2,P50,peak_amp_roll_mean,Peak amplitude,P50_peak_amp_roll_mean,-0.0046207840613454575,3.3623313458475446,-0.1103495701263218,0.012177027627064012,0.4012724229747183,0.005464753688988781,60
FC2,N100,peak_amp_roll_mean,Peak amplitude,N100_peak_amp_roll_mean,0.01571834332913067,-8.029266007482828,0.3393495275757812,0.11515810186590587,0.007989611339252557,0.005721084526244693,60
FC2,P200,peak_amp_roll_mean,Peak amplitude,P200_peak_amp_roll_mean,0.007006514020238394,6.312057281321275,0.19038525251463642,0.036246544375061876,0.14509983033597307,0.004743923405614723,60
FC2,N200,peak_amp_roll_mean,Peak amplitude,N200_peak_amp_roll_mean,-0.025844580220325993,-4.251231516108547,-0.5293081139060342,0.2801670794467632,1.3720930397357892e-05,0.005439547664109195,60
FC2,P300,peak_amp_roll_mean,Peak amplitude,P300_peak_amp_roll_mean,1.9236716897138533e-05,6.738801444603369,0.00045046918474501556,2.0292248640483896e-07,0.997274498301473,0.005607274603797677,60
FC2,P50,peak_lat_ms_roll_mean,Peak latency,P50_peak_lat_ms_roll_mean,-0.01973695363460746,30.924242710855523,-0.23205751083421466,0.053850688334571656,0.07440098896280374,0.010863013856533004,60
FC2,N100,peak_lat_ms_roll_mean,Peak latency,N100_peak_lat_ms_roll_mean,-0.08751772255686108,99.75781670365888,-0.5938299097945468,0.35263396176659956,5.696567926734076e-07,0.015570225365359435,60
FC2,P200,peak_lat_ms_roll_mean,Peak latency,P200_peak_lat_ms_roll_mean,-0.05846273022268095,184.32512096028384,-0.34119390400764826,0.1164132801319803,0.0076337521351853245,0.021148931138318106,60
FC2,N200,peak_lat_ms_roll_mean,Peak latency,N200_peak_lat_ms_roll_mean,0.036378015884041846,314.21087602148907,0.2356587742738221,0.05553505789224023,0.06988918292739629,0.019698552665885022,60
FC2,P300,peak_lat_ms_roll_mean,Peak latency,P300_peak_lat_ms_roll_mean,-0.08763982678720274,239.27240707812075,-0.2989881963187891,0.08939394153796276,0.020308833577491133,0.03672812334157658,60
FZ,P50,mean_amp_roll_mean,Mean amplitude,P50_mean_amp_roll_mean,-0.016775614484028395,0.7144565010543517,-0.3480093141273103,0.12111048271936092,0.006435960561467381,0.005933906721406893,60
FZ,N100,mean_amp_roll_mean,Mean amplitude,N100_mean_amp_roll_mean,0.0020999858573527547,-1.5757278938584203,0.05670321070269117,0.003215254103993791,0.6669568867242663,0.004855069085822015,60
FZ,P200,mean_amp_roll_mean,Mean amplitude,P200_mean_amp_roll_mean,-0.010407601116193231,1.1365846094238412,-0.3364477897866798,0.11319711525234186,0.008578770958703073,0.0038250094387721283,60
FZ,N200,mean_amp_roll_mean,Mean amplitude,N200_mean_amp_roll_mean,-0.01094650749908559,-0.3198096624604099,-0.30507834071127515,0.09307279397114489,0.017777303631617888,0.004486797007351815,60
FZ,P300,mean_amp_roll_mean,Mean amplitude,P300_mean_amp_roll_mean,-0.00485737494975654,-0.3489453987657795,-0.14799989720323053,0.021903969572166806,0.25910261679332636,0.004262034554138606,60
FZ,P50,peak_amp_roll_mean,Peak amplitude,P50_peak_amp_roll_mean,-0.013917524234626817,3.7058621867805406,-0.3055299735782726,0.09334856475473996,0.01760080206613772,0.0056952703382340646,60
FZ,N100,peak_amp_roll_mean,Peak amplitude,N100_peak_amp_roll_mean,0.0035824004391116653,-6.1196939678096225,0.08791922313606926,0.007729789796849936,0.5041407620726328,0.005329558913893297,60
FZ,P200,peak_amp_roll_mean,Peak amplitude,P200_peak_amp_roll_mean,-0.005516081598512117,5.362777272579725,-0.13805724571489464,0.019059803094382793,0.29282773424804315,0.005196114901981798,60
FZ,N200,peak_amp_roll_mean,Peak amplitude,N200_peak_amp_roll_mean,-0.02304677550453843,-4.244380649959653,-0.5972975872109388,0.3567644076880091,4.706281277843223e-07,0.004063408155385173,60
FZ,P300,peak_amp_roll_mean,Peak amplitude,P300_peak_amp_roll_mean,0.00888704788938801,5.882840508539447,0.2236549248817311,0.05002152542385278,0.08583035617810873,0.005085362782110165,60
FZ,P50,peak_lat_ms_roll_mean,Peak latency,P50_peak_lat_ms_roll_mean,-0.019543783450098585,32.905190677966104,-0.203380607461136,0.04136367149126069,0.11909615905485658,0.01235412657065383,60
FZ,N100,peak_lat_ms_roll_mean,Peak latency,N100_peak_lat_ms_roll_mean,-0.030536394451501126,98.24658820537397,-0.2160767775702813,0.04668917380515682,0.09728363797276862,0.018118111510640078,60
FZ,P200,peak_lat_ms_roll_mean,Peak latency,P200_peak_lat_ms_roll_mean,0.02331867772463248,181.54866996233523,0.15163782060236466,0.022994028637034928,0.24744568963477903,0.019958642476383674,60
FZ,N200,peak_lat_ms_roll_mean,Peak latency,N200_peak_lat_ms_roll_mean,0.047790562069159326,313.5268093598668,0.31313444030604065,0.09805317770577733,0.014846003456342016,0.019032146478436943,60
FZ,P300,peak_lat_ms_roll_mean,Peak latency,P300_peak_lat_ms_roll_mean,-0.047744046171886476,242.97521312550447,-0.16868985752722634,0.028456268032555923,0.19759458107772082,0.03663088660470122,60
P1,P50,mean_amp_roll_mean,Mean amplitude,P50_mean_amp_roll_mean,-0.014191913952260743,0.6032155339890999,-0.3946993517001661,0.15578757823253142,0.001803742338962287,0.004337968843881509,60
P1,N100,mean_amp_roll_mean,Mean amplitude,N100_mean_amp_roll_mean,0.02027436434371933,-2.9509363889683327,0.6445107371366956,0.4153940902844867,2.744671678076356e-08,0.0031581641100375834,60
P1,P200,mean_amp_roll_mean,Mean amplitude,P200_mean_amp_roll_mean,0.025739789772206156,0.4970247029616951,0.6735883035953092,0.45372120274040645,3.686775607368291e-09,0.003708545687524386,60
P1,N200,mean_amp_roll_mean,Mean amplitude,N200_mean_amp_roll_mean,0.0017114527381369754,-0.07529227999553029,0.0611643101638775,0.0037410728378230087,0.6424719303567089,0.0036672367224046066,60
P1,P300,mean_amp_roll_mean,Mean amplitude,P300_mean_amp_roll_mean,0.0054049717206617245,0.1773028364090892,0.27297379043541986,0.07451469026468052,0.034839037376936936,0.002501170188923669,60
P1,P50,peak_amp_roll_mean,Peak amplitude,P50_peak_amp_roll_mean,-0.0054724616231775,3.057430662139689,-0.17360973010916733,0.030140338388577922,0.18464577151767392,0.004076140208856761,60
P1,N100,peak_amp_roll_mean,Peak amplitude,N100_peak_amp_roll_mean,0.0166447638436212,-6.5490488880311855,0.43567690051367,0.18981436164119828,0.0005027102002874434,0.00451534955565048,60
P1,P200,peak_amp_roll_mean,Peak amplitude,P200_peak_amp_roll_mean,0.023333180026190732,3.9464182046166627,0.585195154024401,0.3424533682936424,9.077436567866086e-07,0.004245437900390065,60
P1,N200,peak_amp_roll_mean,Peak amplitude,N200_peak_amp_roll_mean,0.0003334385222950818,-3.490921145095095,0.01145527125590804,0.00013122323954643298,0.9307761249347499,0.003821799520893065,60
P1,P300,peak_amp_roll_mean,Peak amplitude,P300_peak_amp_roll_mean,0.013682654313407162,4.800030270259692,0.4191768673227827,0.17570924609854177,0.0008573339786740541,0.0038913407729387326,60
P1,P50,peak_lat_ms_roll_mean,Peak latency,P50_peak_lat_ms_roll_mean,-0.030114521105399663,32.402170349071824,-0.32447224591310314,0.10528223836789327,0.011428391564073966,0.01152729583577926,60
P1,N100,peak_lat_ms_roll_mean,Peak latency,N100_peak_lat_ms_roll_mean,-0.08294495143326859,98.57358031930994,-0.4926304405110579,0.24268475091811897,6.376474742792254e-05,0.019239468360705027,60
P1,P200,peak_lat_ms_roll_mean,Peak latency,P200_peak_lat_ms_roll_mean,0.020537414700181184,180.4790621006524,0.13051967573122686,0.01703538575298461,0.3202258835021254,0.020484469994612394,60
P1,N200,peak_lat_ms_roll_mean,Peak latency,N200_peak_lat_ms_roll_mean,-0.032521072735151466,320.580496389057,-0.2572730267094373,0.06618941027223484,0.04720576339334548,0.016039322045134093,60
P1,P300,peak_lat_ms_roll_mean,Peak latency,P300_peak_lat_ms_roll_mean,-0.14224496780686427,252.08578984648236,-0.5616215991956085,0.31541882068303273,3.0318275567807034e-06,0.02751639849690284,60
P2,P50,mean_amp_roll_mean,Mean amplitude,P50_mean_amp_roll_mean,-0.009654747732048446,0.680355957247451,-0.348716146043169,0.12160295051120075,0.0063217105082005644,0.0034072210622160615,60
P2,N100,mean_amp_roll_mean,Mean amplitude,N100_mean_amp_roll_mean,0.013169874979669842,-3.758113811191958,0.39601492376109737,0.15682781984150776,0.001735496497023892,0.004009721759860197,60
P2,P200,mean_amp_roll_mean,Mean amplitude,P200_mean_amp_roll_mean,0.019266255293452557,4.500708970506077,0.4626029520890258,0.2140014912814815,0.00019810640786392303,0.004848258584435386,60
P2,N200,mean_amp_roll_mean,Mean amplitude,N200_mean_amp_roll_mean,0.0003397359661678825,-1.0094313684706362,0.00805839931174043,6.493779946745863e-05,0.9512732085869697,0.005535599274807465,60
P2,P300,mean_amp_roll_mean,Mean amplitude,P300_mean_amp_roll_mean,-0.0034986880976754452,1.1574734321241575,-0.1084853294462094,0.011769066705052587,0.40932286657400474,0.004209683455476369,60
P2,P50,peak_amp_roll_mean,Peak amplitude,P50_peak_amp_roll_mean,-0.0015313210683444922,2.9973418881826888,-0.061930889428454414,0.0038354350653994466,0.6383014411275977,0.0032404885278443456,60
P2,N100,peak_amp_roll_mean,Peak amplitude,N100_peak_amp_roll_mean,0.004588682880721686,-7.316730288150745,0.11397252986079323,0.012989737562869405,0.3858946304455205,0.005252120649531684,60
P2,P200,peak_amp_roll_mean,Peak amplitude,P200_peak_amp_roll_mean,0.024361544465378346,7.888903843285323,0.53710091414943,0.2884773919801533,9.669757841377004e-06,0.005023764604742569,60
P2,N200,peak_amp_roll_mean,Peak amplitude,N200_peak_amp_roll_mean,-0.008072248213579441,-4.4173176134674605,-0.1449316072576774,0.021005170782293647,0.269217885675032,0.0072361506735996485,60
P2,P300,peak_amp_roll_mean,Peak amplitude,P300_peak_amp_roll_mean,0.009462450922572705,7.345064597180833,0.2519654674934262,0.06348659680918081,0.0521225814517453,0.004772056952925839,60
P2,P50,peak_lat_ms_roll_mean,Peak latency,P50_peak_lat_ms_roll_mean,-0.029211337433347875,31.814262383979017,-0.2681213675172991,0.07188906771934657,0.03833435109599877,0.013781800630548641,60
P2,N100,peak_lat_ms_roll_mean,Peak latency,N100_peak_lat_ms_roll_mean,-0.07608191842310681,97.40358382936508,-0.4959093291916692,0.24592606277933132,5.597566767042613e-05,0.017493316148902885,60
P2,P200,peak_lat_ms_roll_mean,Peak latency,P200_peak_lat_ms_roll_mean,-0.03386421926891064,182.69169735337636,-0.2381600835507936,0.05672022539692099,0.06688617770845184,0.018133363105408234,60
P2,N200,peak_lat_ms_roll_mean,Peak latency,N200_peak_lat_ms_roll_mean,0.0025163808316462817,318.3574176713412,0.01848170363655703,0.0003415733693095254,0.8885342921568644,0.01787500555005978,60
P2,P300,peak_lat_ms_roll_mean,Peak latency,P300_peak_lat_ms_roll_mean,0.0016287024586858372,231.74634702044662,0.006388147970113325,4.080843448806299e-05,0.9613640345619185,0.0334767991236501,60
POz,P50,mean_amp_roll_mean,Mean amplitude,P50_mean_amp_roll_mean,0.0018101574743305227,0.16708832454508987,0.05324013872278801,0.0028345123712217113,0.6862068993044924,0.00445806916592069,60
POz,N100,mean_amp_roll_mean,Mean amplitude,N100_mean_amp_roll_mean,-0.006615445575413058,-2.042761220390003,-0.2834240336406047,0.08032918284511062,0.02820498232914538,0.002939169501088384,60
POz,P200,mean_amp_roll_mean,Mean amplitude,P200_mean_amp_roll_mean,0.014597527843886316,1.671825222589053,0.49180094128318996,0.24186816584703166,6.58875898634957e-05,0.0033935036956543613,60
POz,N200,mean_amp_roll_mean,Mean amplitude,N200_mean_amp_roll_mean,-0.016578001744587782,0.7918011837628235,-0.5391918623712708,0.29072786444739945,8.7901017573031e-06,0.0034000186900544796,60
POz,P300,mean_amp_roll_mean,Mean amplitude,P300_mean_amp_roll_mean,0.001341857218611045,1.0932399580525427,0.06812110677955215,0.004640485188871145,0.605040779955718,0.002580480614119326,60
POz,P50,peak_amp_roll_mean,Peak amplitude,P50_peak_amp_roll_mean,0.007770948809591306,2.5890011340504793,0.2320607257081255,0.05385218041618186,0.07439686031796384,0.0042769867191771475,60
POz,N100,peak_amp_roll_mean,Peak amplitude,N100_peak_amp_roll_mean,-0.01737473133669808,-5.613468060139614,-0.5082305771342083,0.25829831953417043,3.3895440074645887e-05,0.0038659652167770536,60
POz,P200,peak_amp_roll_mean,Peak amplitude,P200_peak_amp_roll_mean,0.016051728578913373,5.381618411809811,0.4592629483479701,0.21092245572527024,0.00022330462771059587,0.004076676439270154,60
POz,N200,peak_amp_roll_mean,Peak amplitude,N200_peak_amp_roll_mean,-0.01608916194286403,-3.10410658558836,-0.49553180200703495,0.2455517668003393,5.682551677015982e-05,0.003703075932808838,60
POz,P300,peak_amp_roll_mean,Peak amplitude,P300_peak_amp_roll_mean,0.004889535991781293,6.4844542468176245,0.17024007735055396,0.028981683936322597,0.19344655185570805,0.003716255402518506,60
POz,P50,peak_lat_ms_roll_mean,Peak latency,P50_peak_lat_ms_roll_mean,-0.02408295975899385,31.786505099038205,-0.29056720537050823,0.0844293008368271,0.024308888032474742,0.010413463750176447,60
POz,N100,peak_lat_ms_roll_mean,Peak latency,N100_peak_lat_ms_roll_mean,-0.05783541166362352,98.90365949522463,-0.31835133928988846,0.10134757522766567,0.013177692683383533,0.022613564721189174,60
POz,P200,peak_lat_ms_roll_mean,Peak latency,P200_peak_lat_ms_roll_mean,-0.043689410459585555,183.45794554580308,-0.31330461116186215,0.09815977937528564,0.014788853603666866,0.017388423177708705,60
POz,N200,peak_lat_ms_roll_mean,Peak latency,N200_peak_lat_ms_roll_mean,-0.024613370198732283,321.6165932077281,-0.17942902935919042,0.032194776576781214,0.1701330759755311,0.01771978140736348,60
POz,P300,peak_lat_ms_roll_mean,Peak latency,P300_peak_lat_ms_roll_mean,-0.1133237086773443,247.7795222962066,-0.317128115170702,0.10057024143172202,0.013553641746219923,0.044499554395844486,60
T7,P50,mean_amp_roll_mean,Mean amplitude,P50_mean_amp_roll_mean,0.01086166405251797,-0.38820122079769087,0.2855060696409184,0.08151371580180494,0.027018731936297696,0.004787440192294745,60
T7,N100,mean_amp_roll_mean,Mean amplitude,N100_mean_amp_roll_mean,-0.014603454263425191,3.2102657378968944,-0.3730104567605062,0.13913680085268146,0.0033324262432517446,0.004769662643521003,60
T7,P200,mean_amp_roll_mean,Mean amplitude,P200_mean_amp_roll_mean,-0.01322639622905246,-2.6671074531840535,-0.33348248777674566,0.11121056965376731,0.009219553983381217,0.004909688515055971,60
T7,N200,mean_amp_roll_mean,Mean amplitude,N200_mean_amp_roll_mean,0.003180221295097933,1.0535592263223903,0.0661587135959804,0.004376975384674962,0.6155030464168737,0.006298015979110762,60
T7,P300,mean_amp_roll_mean,Mean amplitude,P300_mean_amp_roll_mean,0.002660781157815014,-0.06974714970977103,0.09514016576099196,0.009051651141029028,0.46962294923261383,0.0036555839772540524,60
T7,P50,peak_amp_roll_mean,Peak amplitude,P50_peak_amp_roll_mean,0.012776927272917944,2.9072949021548693,0.3637670973969733,0.13232650114861907,0.004276100908512399,0.004296028737280767,60
T7,N100,peak_amp_roll_mean,Peak amplitude,N100_peak_amp_roll_mean,-0.023250979036872906,-1.7163674689084296,-0.4741707899710118,0.22483793806173338,0.00012960400907754862,0.00566876828877941,60
T7,P200,peak_amp_roll_mean,Peak amplitude,P200_peak_amp_roll_mean,-0.014069843979171322,2.1450658570460424,-0.28695868038373484,0.0823452842475745,0.026216174287803044,0.006167307015606233,60
T7,N200,peak_amp_roll_mean,Peak amplitude,N200_peak_amp_roll_mean,0.00489489510716733,-3.3153108459165392,0.09694306333536772,0.009397957528845115,0.46120773692964356,0.006598758941374212,60
T7,P300,peak_amp_roll_mean,Peak amplitude,P300_peak_amp_roll_mean,0.00318204691886397,6.346704579292638,0.09270372370113726,0.008593980388056798,0.48112538025309204,0.004487672740008997,60
T7,P50,peak_lat_ms_roll_mean,Peak latency,P50_peak_lat_ms_roll_mean,0.05903965655969253,28.282453297350013,0.49063095391665157,0.24071873294116347,6.899261960117253e-05,0.013768170131720625,60
T7,N100,peak_lat_ms_roll_mean,Peak latency,N100_peak_lat_ms_roll_mean,0.05322775361707609,95.16513548392521,0.329907975495031,0.10883927229522997,0.010046933712050973,0.01999904907860038,60
T7,P200,peak_lat_ms_roll_mean,Peak latency,P200_peak_lat_ms_roll_mean,0.049151152064395895,179.9992932598534,0.3316789847731706,0.11001094894016113,0.009629289639230078,0.01835667764595401,60
T7,N200,peak_lat_ms_roll_mean,Peak latency,N200_peak_lat_ms_roll_mean,-0.00974443442457576,318.8453048283225,-0.06666053308579066,0.0044436266712817914,0.6128202894247026,0.019151676032734228,60
T7,P300,peak_lat_ms_roll_mean,Peak latency,P300_peak_lat_ms_roll_mean,0.01260903843164129,260.76257524549374,0.04126511734321477,0.0017028099093492847,0.7542444351416241,0.040088038938757335,60
T8,P50,mean_amp_roll_mean,Mean amplitude,P50_mean_amp_roll_mean,-0.006727422793009658,-0.25474504743547244,-0.1691731335672539,0.028619549120963934,0.19629470378292196,0.005146334503930372,60
T8,N100,mean_amp_roll_mean,Mean amplitude,N100_mean_amp_roll_mean,-0.014410208658508929,4.971626282804333,-0.33032228286667,0.10911281055824834,0.009947848413035818,0.005406668698130266,60
T8,P200,mean_amp_roll_mean,Mean amplitude,P200_mean_amp_roll_mean,-0.01032535984430739,-3.996034649761093,-0.2649409675455643,0.07019371628397975,0.040779074539954774,0.004934445079668193,60
T8,N200,mean_amp_roll_mean,Mean amplitude,N200_mean_amp_roll_mean,0.02107521897101468,-0.19161030801234774,0.43933349659187637,0.19301392122764424,0.00044497524554176483,0.005658441148945853,60
T8,P300,mean_amp_roll_mean,Mean amplitude,P300_mean_amp_roll_mean,0.0036325837126249083,-0.9537810711562905,0.10123163119727516,0.010247843154861132,0.44152421609352754,0.00468757930334756,60
T8,P50,peak_amp_roll_mean,Peak amplitude,P50_peak_amp_roll_mean,-0.0008582684916135664,3.3294785168633685,-0.020763280311419472,0.0004311138092905795,0.8748781199800353,0.005426497033346442,60
T8,N100,peak_amp_roll_mean,Peak amplitude,N100_peak_amp_roll_mean,-0.017205645032151082,-0.8400743230975601,-0.423346441935598,0.17922220989953067,0.0007510474215972954,0.004834748039850769,60
T8,P200,peak_amp_roll_mean,Peak amplitude,P200_peak_amp_roll_mean,-0.00860881535327367,0.7215625400181199,-0.23760397677318998,0.056455649778434605,0.06754471748973907,0.004621222192015749,60
T8,N200,peak_amp_roll_mean,Peak amplitude,N200_peak_amp_roll_mean,0.02227645387894273,-4.618923480008101,0.4552259548315902,0.20723066995233297,0.00025765602923554784,0.005721085863211436,60
T8,P300,peak_amp_roll_mean,Peak amplitude,P300_peak_amp_roll_mean,0.011253237943602385,5.36051099047965,0.2828213195069027,0.07998789876762555,0.02855642921414183,0.005011273788568508,60
T8,P50,peak_lat_ms_roll_mean,Peak latency,P50_peak_lat_ms_roll_mean,0.0651771707832202,30.787006385357824,0.6609629450763573,0.4368720147640118,9.055095166567973e-09,0.009716457388677355,60
T8,N100,peak_lat_ms_roll_mean,Peak latency,N100_peak_lat_ms_roll_mean,0.14689784964242703,91.00456412261234,0.6360822464975808,0.4046006243094092,4.7227906874238105e-08,0.023398733704132795,60
T8,P200,peak_lat_ms_roll_mean,Peak latency,P200_peak_lat_ms_roll_mean,0.027502524262691834,181.47919136316244,0.20154675969611835,0.040621096344004876,0.12253314973846141,0.01755002831674078,60
T8,N200,peak_lat_ms_roll_mean,Peak latency,N200_peak_lat_ms_roll_mean,0.012621959514216515,317.7880058052529,0.07299337856750912,0.0053280333146997,0.579407320846214,0.02264484014654277,60
T8,P300,peak_lat_ms_roll_mean,Peak latency,P300_peak_lat_ms_roll_mean,0.08709972553553244,260.0240449287059,0.25164010180912494,0.06332274083850677,0.05243707393211412,0.04398635001251903,60
