region,component,metric_suffix,metric_title,mean_col,slope,intercept,rvalue,r2,pvalue,stderr,n
CPZ,A_N100,peak_amp_roll_mean,Peak amplitude,A_N100_peak_amp_roll_mean,0.0059740032236812405,-8.531653288162218,0.16368891723259915,0.026794061624780697,0.21140700396024278,0.004727532847198155,60
CPZ,A_P200,peak_amp_roll_mean,Peak amplitude,A_P200_peak_amp_roll_mean,0.02445585990548033,8.164491323687786,0.4333219133114577,0.18776788055590246,0.000543409518378003,0.006678798927892257,60
CPZ,A_N200,peak_amp_roll_mean,Peak amplitude,A_N200_peak_amp_roll_mean,-0.009508400943254322,-4.88469856438975,-0.3118228770136325,0.09723350662905897,0.015292869086996416,0.003804286632787256,60
CPZ,A_P300,peak_amp_roll_mean,Peak amplitude,A_P300_peak_amp_roll_mean,0.015474648269201837,6.840848185453575,0.32032364062024665,0.10260723474020893,0.01259042710266982,0.006009095137547934,60
CPZ,T_P50,peak_amp_roll_mean,Peak amplitude,T_P50_peak_amp_roll_mean,0.00942149449476494,1.7835081404616082,0.24238775982878716,0.05875182611481781,0.062046478321072705,0.004951618653404507,60
CPZ,T_N100,peak_amp_roll_mean,Peak amplitude,T_N100_peak_amp_roll_mean,-0.006878028857513594,-4.235464236407765,-0.21007694310088246,0.04413232202261141,0.10716823912127287,0.004203107481118291,60
CPZ,T_P200,peak_amp_roll_mean,Peak amplitude,T_P200_peak_amp_roll_mean,0.012963537785489575,2.1497674728089766,0.29342398362303773,0.08609763416521271,0.02288324437638587,0.005545795269475853,60
CPZ,T_N200,peak_amp_roll_mean,Peak amplitude,T_N200_peak_amp_roll_mean,-0.003016256894287772,-4.3779230853844195,-0.09878377064944738,0.009758233343722621,0.45270140541745596,0.0039896918300290065,60
CPZ,T_P300,peak_amp_roll_mean,Peak amplitude,T_P300_peak_amp_roll_mean,0.01478498920346754,5.78378998514809,0.35382827966539987,0.1251944514909764,0.005547010640194982,0.005131806098613467,60
CPZ,A_P50,peak_lat_ms_roll_mean,Peak latency,A_P50_peak_lat_ms_roll_mean,0.007398611882930449,30.89335895463411,0.09453078540197392,0.008936069388714045,0.47248586950599614,0.010230899484816687,60
